;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
939;Backyard Wrestling 2: There Goes the Neighborhood;PlayStation 2;2004;Paradox Development;0.29;0.14;0.11;0.0;0.04;6th Gen;Home Console;Sony;backyard wrestling 2 there goes the neighborhood
940;Backyard Wrestling 2: There Goes the Neighborhood;Xbox;2004;Paradox Development;0.12;0.09;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;backyard wrestling 2 there goes the neighborhood
941;Backyard Wrestling: Don't Try This at Home;PlayStation 2;2003;Paradox Development;0.61;0.3;0.23;0.0;0.08;6th Gen;Home Console;Sony;backyard wrestling dont try this at home
942;Backyard Wrestling: Don't Try This at Home;Xbox;2003;Paradox Development;0.18;0.13;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;backyard wrestling dont try this at home
945;Bad Boys: Miami Takedown;GameCube;2004;Blitz Games;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;bad boys miami takedown
946;Bad Boys: Miami Takedown;PlayStation 2;2004;Blitz Games;1.15;0.56;0.44;0.0;0.15;6th Gen;Home Console;Sony;bad boys miami takedown
947;Bad Boys: Miami Takedown;Xbox;2004;Blitz Games;0.19;0.14;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;bad boys miami takedown
949;Baja: Edge of Control;PlayStation 3;2008;2XL Games;0.21;0.1;0.08;0.0;0.03;7th Gen;Home Console;Sony;baja edge of control
950;Baja: Edge of Control;Xbox 360;2008;2XL Games;0.2;0.12;0.06;0.0;0.02;7th Gen;Home Console;Microsoft;baja edge of control
954;Bakugan Battle Brawlers: Defenders of the Core;Nintendo DS;2010;Now Production;0.5;0.43;0.02;0.02;0.03;7th Gen;Handheld;Nintendo;bakugan battle brawlers defenders of the core
955;Bakugan Battle Brawlers: Defenders of the Core;PlayStation 3;2010;Now Production;0.17;0.14;0.01;0.0;0.02;7th Gen;Home Console;Sony;bakugan battle brawlers defenders of the core
956;Bakugan Battle Brawlers: Defenders of the Core;PlayStation Portable;2010;Now Production;0.16;0.09;0.04;0.0;0.03;6th Gen;Handheld;Sony;bakugan battle brawlers defenders of the core
958;Bakugan Battle Brawlers: Defenders of the Core;Xbox 360;2010;Now Production;0.14;0.11;0.02;0.0;0.01;7th Gen;Home Console;Microsoft;bakugan battle brawlers defenders of the core
959;Bakugan: Battle Brawlers;Nintendo DS;2009;MTO;1.38;1.26;0.02;0.0;0.1;7th Gen;Handheld;Nintendo;bakugan battle brawlers
960;Bakugan: Battle Brawlers;PlayStation 2;2009;MTO;0.42;0.21;0.16;0.0;0.05;6th Gen;Home Console;Sony;bakugan battle brawlers
961;Bakugan: Battle Brawlers;PlayStation 3;2009;MTO;0.24;0.19;0.03;0.0;0.02;7th Gen;Home Console;Sony;bakugan battle brawlers
962;Bakugan: Battle Brawlers;Wii;2009;MTO;0.67;0.59;0.03;0.0;0.05;7th Gen;Home Console;Nintendo;bakugan battle brawlers
963;Bakugan: Battle Brawlers;Xbox 360;2009;MTO;0.24;0.2;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;bakugan battle brawlers
965;Bakugan: Rise of the Resistance;Nintendo DS;2011;Activision;0.08;0.05;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;bakugan rise of the resistance
973;Baldur's Gate: Dark Alliance;GameCube;2002;Snowblind Studios;0.14;0.11;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;baldurs gate dark alliance
974;Baldur's Gate: Dark Alliance;PlayStation 2;2001;Snowblind Studios;1.25;0.61;0.48;0.0;0.16;6th Gen;Home Console;Sony;baldurs gate dark alliance
975;Baldur's Gate: Dark Alliance;Xbox;2002;Snowblind Studios;0.2;0.15;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;baldurs gate dark alliance
976;Baldur's Gate: Dark Alliance II;PlayStation 2;2004;Black Isle Studios;0.69;0.34;0.26;0.0;0.09;6th Gen;Home Console;Sony;baldurs gate dark alliance ii
977;Baldur's Gate: Dark Alliance II;Xbox;2004;Black Isle Studios;0.26;0.19;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;baldurs gate dark alliance ii
978;Ball Breakers;PlayStation;2000;Lost Toys;0.18;0.1;0.07;0.0;0.01;5th Gen;Home Console;Sony;ball breakers
979;Ballblazer Champions;PlayStation;1997;Factor 5;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;ballblazer champions
980;Ballistic;PlayStation;1999;Atari;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;ballistic
987;Band Hero;Nintendo DS;2009;Vicarious Visions;0.46;0.22;0.19;0.0;0.05;7th Gen;Handheld;Nintendo;band hero
988;Band Hero;PlayStation 2;2009;Vicarious Visions;0.41;0.15;0.06;0.0;0.2;6th Gen;Home Console;Sony;band hero
989;Band Hero;PlayStation 3;2009;Neversoft Entertainment;0.76;0.41;0.23;0.0;0.12;7th Gen;Home Console;Sony;band hero
990;Band Hero;Wii;2009;Vicarious Visions;0.97;0.59;0.29;0.0;0.09;7th Gen;Home Console;Nintendo;band hero
991;Band Hero;Xbox 360;2009;Neversoft Entertainment;0.79;0.51;0.21;0.0;0.07;7th Gen;Home Console;Microsoft;band hero
993;Banjo-Kazooie;Nintendo 64;1998;Rare Ltd.;3.65;1.87;1.13;0.55;0.1;5th Gen;Home Console;Nintendo;banjo kazooie
994;Banjo-Kazooie;Xbox 360;2008;;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Microsoft;banjo kazooie
995;Banjo-Kazooie: Nuts & Bolts;Xbox 360;2008;Rare Ltd.;0.75;0.32;0.35;0.0;0.08;7th Gen;Home Console;Microsoft;banjo kazooie nuts & bolts
996;Banjo-Tooie;Nintendo 64;2000;Rare Ltd.;1.49;0.82;0.36;0.25;0.06;5th Gen;Home Console;Nintendo;banjo tooie
1000;Barbarian;PlayStation 2;2002;Saffire Corporation;0.15;0.07;0.06;0.0;0.02;6th Gen;Home Console;Sony;barbarian
1001;Barbie Explorer;PlayStation;2001;Runecraft;0.14;0.08;0.05;0.0;0.01;5th Gen;Home Console;Sony;barbie explorer
1004;Barbie Horse Adventures: Riding Camp;PlayStation 2;2008;Pixel Tales;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;barbie horse adventures riding camp
1006;Barbie Horse Adventures: Wild Horse Rescue;PlayStation 2;2003;Blitz Games;0.49;0.24;0.19;0.0;0.06;6th Gen;Home Console;Sony;barbie horse adventures wild horse rescue
1007;Barbie Horse Adventures: Wild Horse Rescue;Xbox;2003;Blitz Games;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;barbie horse adventures wild horse rescue
1008;Barbie Super Sports;PlayStation;1999;Unknown;0.21;0.12;0.08;0.0;0.01;5th Gen;Home Console;Sony;barbie super sports
1009;Barbie and Her Sisters Puppy Rescue;Nintendo 3DS;2015;Little Orbit;0.03;0.0;0.03;0.0;0.0;8th Gen;Handheld;Nintendo;barbie and her sisters puppy rescue
1010;Barbie and Her Sisters Puppy Rescue;PlayStation 3;2015;Little Orbit;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;barbie and her sisters puppy rescue
1011;Barbie and Her Sisters Puppy Rescue;Wii;2015;Little Orbit;0.03;0.0;0.03;0.0;0.0;7th Gen;Home Console;Nintendo;barbie and her sisters puppy rescue
1012;Barbie and Her Sisters Puppy Rescue;Wii U;2015;Torus Games;0.01;0.0;0.01;0.0;0.0;8th Gen;Home Console;Nintendo;barbie and her sisters puppy rescue
1016;Barbie as The Island Princess;Nintendo DS;2007;Human Soft / Ivolgamus;0.31;0.28;0.01;0.0;0.02;7th Gen;Handheld;Nintendo;barbie as the island princess
1017;Barbie as The Island Princess;PlayStation 2;2007;Human Soft / Ivolgamus;0.12;0.06;0.04;0.0;0.02;6th Gen;Home Console;Sony;barbie as the island princess
1019;Barbie in The 12 Dancing Princesses;Nintendo DS;2007;WayForward Technologies;0.11;0.09;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;barbie in the 12 dancing princesses
1020;Barbie: Groom and Glam Pups;Nintendo DS;2010;THQ;0.43;0.25;0.14;0.0;0.04;7th Gen;Handheld;Nintendo;barbie groom and glam pups
1021;Barbie: Groom and Glam Pups;Wii;2010;THQ;0.22;0.18;0.02;0.0;0.02;7th Gen;Home Console;Nintendo;barbie groom and glam pups
1022;Barbie: Jet, Set & Style!;Nintendo DS;2011;THQ;0.43;0.34;0.05;0.0;0.04;7th Gen;Handheld;Nintendo;barbie jet, set & style!
1023;Barbie: Jet, Set & Style!;Wii;2011;THQ;0.25;0.22;0.01;0.0;0.02;7th Gen;Home Console;Nintendo;barbie jet, set & style!
1024;Barbie: Race & Ride;PlayStation;1999;Runecraft;0.59;0.33;0.22;0.0;0.04;5th Gen;Home Console;Sony;barbie race & ride
1025;Barnyard;GameCube;2006;Blue Tongue;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;barnyard
1026;Barnyard;PlayStation 2;2006;Blue Tongue;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;barnyard
1029;Baroque;PlayStation 2;2008;Sting;0.12;0.05;0.04;0.02;0.01;6th Gen;Home Console;Sony;baroque
1032;Bases Loaded '96: Double Header;PlayStation;1995;Jaleco Entertainment;0.5;0.28;0.19;0.0;0.03;5th Gen;Home Console;Sony;bases loaded 96 double header
1034;Bass Hunter 64;Nintendo 64;1999;Gear Head Entertainment;0.31;0.25;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;bass hunter 64
1035;Bass Landing;PlayStation;2000;ASC Games;0.62;0.21;0.14;0.23;0.04;5th Gen;Home Console;Sony;bass landing
1041;Bass Rise;PlayStation;1999;Bandai;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;bass rise
1042;Bass Strike;PlayStation 2;2001;Pai, Inc;0.29;0.14;0.11;0.0;0.04;6th Gen;Home Console;Sony;bass strike
1043;Bassmasters 2000;Nintendo 64;1999;Mass Media;0.14;0.11;0.03;0.0;0.0;5th Gen;Home Console;Nintendo;bassmasters 2000
1045;Baten Kaitos Origins;GameCube;2006;tri-Crescendo / Monolith Soft;0.1;0.06;0.02;0.02;0.0;6th Gen;Home Console;Nintendo;baten kaitos origins
1046;Baten Kaitos: Eternal Wings and the Lost Ocean;GameCube;2004;tri-Crescendo / Monolith Soft;0.27;0.21;0.05;0.0;0.01;6th Gen;Home Console;Nintendo;baten kaitos eternal wings and the lost ocean
1047;Batman & Robin;PlayStation;1998;Probe;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;batman & robin
1048;Batman Begins;GameCube;2005;Eurocom Entertainment Software;0.14;0.11;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;batman begins
1049;Batman Begins;PlayStation 2;2005;Eurocom Entertainment Software;0.55;0.27;0.21;0.0;0.07;6th Gen;Home Console;Sony;batman begins
1050;Batman Begins;Xbox;2005;Eurocom Entertainment Software;0.21;0.16;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;batman begins
1051;Batman Beyond: Return of the Joker;Nintendo 64;2000;Kemco;0.09;0.07;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;batman beyond return of the joker
1052;Batman Beyond: Return of the Joker;PlayStation;2000;Kemco;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;batman beyond return of the joker
1053;Batman Forever: The Arcade Game;PlayStation;1996;Iguana Entertainment;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;batman forever the arcade game
1054;Batman: A Telltale Game Series;PlayStation 3;2016;Telltale Games;0.13;0.02;0.09;0.0;0.02;7th Gen;Home Console;Sony;batman a telltale game series
1055;Batman: A Telltale Game Series;PlayStation 4;2016;Telltale Games;0.19;0.09;0.07;0.0;0.03;8th Gen;Home Console;Sony;batman a telltale game series
1056;Batman: A Telltale Game Series;Switch;2017;Telltale Games;0.12;0.09;0.02;0.0;0.01;8th Gen;Hybrid;Nintendo;batman a telltale game series
1057;Batman: A Telltale Game Series;Xbox 360;2016;Telltale Games;0.08;0.02;0.05;0.0;0.01;7th Gen;Home Console;Microsoft;batman a telltale game series
1058;Batman: A Telltale Game Series;Xbox One;2016;Telltale Games;0.08;0.06;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;batman a telltale game series
1059;Batman: Arkham Asylum;PlayStation 3;2009;Rocksteady Studios;4.29;2.26;1.33;0.07;0.63;7th Gen;Home Console;Sony;batman arkham asylum
1060;Batman: Arkham Asylum;Xbox 360;2009;Rocksteady Studios;3.54;2.24;0.95;0.02;0.33;7th Gen;Home Console;Microsoft;batman arkham asylum
1061;Batman: Arkham City;PlayStation 3;2011;Rocksteady Studios;5.54;2.72;1.89;0.11;0.82;7th Gen;Home Console;Sony;batman arkham city
1062;Batman: Arkham City;Wii U;2012;;0.38;0.17;0.18;0.0;0.03;8th Gen;Home Console;Nintendo;batman arkham city
1063;Batman: Arkham City;Xbox 360;2011;Rocksteady Studios;4.75;2.99;1.28;0.04;0.44;7th Gen;Home Console;Microsoft;batman arkham city
1064;Batman: Arkham City Armored Edition;Wii U;2012;Rocksteady Studios;0.37;0.16;0.18;0.0;0.03;8th Gen;Home Console;Nintendo;batman arkham city armored edition
1065;Batman: Arkham Knight;PlayStation 4;2015;Rocksteady Studios;4.1;1.65;1.68;0.11;0.66;8th Gen;Home Console;Sony;batman arkham knight
1066;Batman: Arkham Knight;Xbox One;2015;Rocksteady Studios;1.57;0.97;0.46;0.0;0.14;8th Gen;Home Console;Microsoft;batman arkham knight
1067;Batman: Arkham Origins;PlayStation 3;2013;Warner Bros. Interactive Entertainment;2.4;1.08;0.88;0.04;0.4;7th Gen;Home Console;Sony;batman arkham origins
1068;Batman: Arkham Origins;Wii U;2013;Warner Bros. Interactive Entertainment;0.32;0.19;0.1;0.0;0.03;8th Gen;Home Console;Nintendo;batman arkham origins
1069;Batman: Arkham Origins;Xbox 360;2013;Warner Bros. Interactive Entertainment;1.9;1.15;0.58;0.0;0.17;7th Gen;Home Console;Microsoft;batman arkham origins
1070;Batman: Arkham Origins Blackgate;Nintendo 3DS;2013;Armature Studio;0.27;0.16;0.09;0.0;0.02;8th Gen;Handheld;Nintendo;batman arkham origins blackgate
1071;Batman: Arkham Origins Blackgate;PlayStation Vita;2013;Armature Studio;0.48;0.16;0.21;0.0;0.11;8th Gen;Handheld;Sony;batman arkham origins blackgate
1073;Batman: Dark Tomorrow;GameCube;2003;HotGen, Ltd.;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;batman dark tomorrow
1074;Batman: Dark Tomorrow;Xbox;2003;HotGen, Ltd.;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;batman dark tomorrow
1075;Batman: Gotham City Racer;PlayStation;2001;Sinister Games;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;batman gotham city racer
1076;Batman: Return to Arkham;PlayStation 4;2016;Rocksteady Studios;0.65;0.15;0.39;0.01;0.1;8th Gen;Home Console;Sony;batman return to arkham
1077;Batman: Return to Arkham;Xbox One;2016;Rocksteady Studios;0.2;0.12;0.06;0.0;0.02;8th Gen;Home Console;Microsoft;batman return to arkham
1078;Batman: Rise of Sin Tzu;GameCube;2003;Ubisoft Montreal;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;batman rise of sin tzu
1079;Batman: Rise of Sin Tzu;PlayStation 2;2003;Ubisoft Montreal;0.35;0.17;0.13;0.0;0.05;6th Gen;Home Console;Sony;batman rise of sin tzu
1080;Batman: Rise of Sin Tzu;Xbox;2003;Ubisoft Montreal;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;batman rise of sin tzu
1081;Batman: The Brave and the Bold the Videogame;Nintendo DS;2010;WayForward Technologies;0.29;0.23;0.04;0.0;0.02;7th Gen;Handheld;Nintendo;batman the brave and the bold the videogame
1082;Batman: The Brave and the Bold the Videogame;Wii;2010;WayForward Technologies;0.27;0.2;0.05;0.0;0.02;7th Gen;Home Console;Nintendo;batman the brave and the bold the videogame
1085;Batman: Vengeance;GameCube;2001;Ubisoft Montreal;0.26;0.2;0.05;0.0;0.01;6th Gen;Home Console;Nintendo;batman vengeance
1086;Batman: Vengeance;PlayStation 2;2001;Ubisoft Montreal;0.55;0.27;0.21;0.0;0.07;6th Gen;Home Console;Sony;batman vengeance
1087;Battalion Wars;GameCube;2005;Kuju Entertainment;0.4;0.25;0.07;0.07;0.01;6th Gen;Home Console;Nintendo;battalion wars
1088;Battalion Wars 2;Wii;2007;Kuju Entertainment;0.34;0.22;0.02;0.08;0.02;7th Gen;Home Console;Nintendo;battalion wars 2
1090;Battle Arena Toshinden;PlayStation;1995;Tamsoft;1.26;0.39;0.26;0.53;0.08;5th Gen;Home Console;Sony;battle arena toshinden
1091;Battle Arena Toshinden 2;PlayStation;1996;Tamsoft;0.71;0.15;0.1;0.41;0.05;5th Gen;Home Console;Sony;battle arena toshinden 2
1092;Battle Arena Toshinden 3;PlayStation;1997;Takara;0.26;0.06;0.04;0.14;0.02;5th Gen;Home Console;Sony;battle arena toshinden 3
1093;Battle Assault 3 featuring Gundam Seed;PlayStation 2;2004;Natsume;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Sony;battle assault 3 featuring gundam seed
1094;Battle Chasers: Nightwar;PlayStation 4;2017;Airship Syndicate;0.06;0.03;0.02;0.0;0.01;8th Gen;Home Console;Sony;battle chasers nightwar
1095;Battle Chasers: Nightwar;Switch;2018;Airship Syndicate;0.04;0.03;0.01;0.0;0.0;8th Gen;Hybrid;Nintendo;battle chasers nightwar
1097;Battle Engine Aquila;PlayStation 2;2003;Lost Toys;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Sony;battle engine aquila
1102;Battle Hunter;PlayStation;2001;Success;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;battle hunter
1111;Battle Stations;PlayStation;1997;Realtime Associates;0.77;0.43;0.29;0.0;0.05;5th Gen;Home Console;Sony;battle stations
1114;Battle of Giants: Dinosaurs;Nintendo DS;2008;Ubisoft Quebec;0.8;0.37;0.35;0.0;0.08;7th Gen;Handheld;Nintendo;battle of giants dinosaurs
1115;Battle of Giants: Dinosaurs Strike;Wii;2010;Ubisoft Quebec City;0.18;0.14;0.03;0.0;0.01;7th Gen;Home Console;Nintendo;battle of giants dinosaurs strike
1116;Battle of Giants: Dragons;Nintendo DS;2009;Ubisoft Quebec;0.61;0.3;0.25;0.0;0.06;7th Gen;Handheld;Nintendo;battle of giants dragons
1117;Battle of Giants: Mutant Insects;Nintendo DS;2010;Ubisoft Quebec;0.27;0.09;0.15;0.0;0.03;7th Gen;Handheld;Nintendo;battle of giants mutant insects
1120;Battle vs. Chess;Xbox 360;2011;;0.03;0.0;0.03;0.0;0.0;7th Gen;Home Console;Microsoft;battle vs. chess
1122;BattleTanx;Nintendo 64;1998;3DO;0.32;0.26;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;battletanx
1123;BattleTanx: Global Assault;Nintendo 64;1999;3DO;0.38;0.31;0.07;0.0;0.0;5th Gen;Home Console;Nintendo;battletanx global assault
1125;Battleborn;PlayStation 4;2016;Gearbox Software;0.48;0.25;0.12;0.03;0.08;8th Gen;Home Console;Sony;battleborn
1126;Battleborn;Xbox One;2016;Gearbox Software;0.28;0.2;0.05;0.0;0.03;8th Gen;Home Console;Microsoft;battleborn
1127;Battlefield 1;PlayStation 4;2016;EA DICE;7.26;2.2;3.65;0.29;1.12;8th Gen;Home Console;Sony;battlefield 1
1128;Battlefield 1;Xbox One;2016;EA DICE;5.13;3.37;1.26;0.02;0.48;8th Gen;Home Console;Microsoft;battlefield 1
1129;Battlefield 2: Modern Combat;PlayStation 2;2005;Digital Illusions;0.44;0.37;0.01;0.0;0.06;6th Gen;Home Console;Sony;battlefield 2 modern combat
1130;Battlefield 2: Modern Combat;Xbox;2005;Digtal Illusions;0.56;0.39;0.15;0.0;0.02;6th Gen;Home Console;Microsoft;battlefield 2 modern combat
1131;Battlefield 2: Modern Combat;Xbox 360;2006;Digtal Illusions;0.41;0.35;0.02;0.01;0.03;7th Gen;Home Console;Microsoft;battlefield 2 modern combat
1133;Battlefield 3;PlayStation 3;2011;Dice;7.22;2.86;2.94;0.35;1.07;7th Gen;Home Console;Sony;battlefield 3
1134;Battlefield 3;Xbox 360;2011;Dice;7.34;4.47;2.12;0.06;0.69;7th Gen;Home Console;Microsoft;battlefield 3
1135;Battlefield 4;PlayStation 3;2013;EA DICE;3.63;1.31;1.5;0.27;0.55;7th Gen;Home Console;Sony;battlefield 4
1136;Battlefield 4;PlayStation 4;2013;EA DICE;3.95;1.4;1.74;0.19;0.62;8th Gen;Home Console;Sony;battlefield 4
1137;Battlefield 4;Xbox 360;2013;EA DICE;3.55;2.16;1.05;0.02;0.32;7th Gen;Home Console;Microsoft;battlefield 4
1138;Battlefield 4;Xbox One;2013;EA DICE;2.1;1.26;0.65;0.0;0.19;8th Gen;Home Console;Microsoft;battlefield 4
1139;Battlefield V;PlayStation 4;2018;EA DICE;2.23;0.8;0.93;0.16;0.34;8th Gen;Home Console;Sony;battlefield v
1140;Battlefield V;Xbox One;2018;EA DICE;1.55;1.05;0.35;0.0;0.15;8th Gen;Home Console;Microsoft;battlefield v
1141;Battlefield: Bad Company;PlayStation 3;2008;EA Digital Illusions CE;1.34;0.76;0.36;0.05;0.17;7th Gen;Home Console;Sony;battlefield bad company
1142;Battlefield: Bad Company;Xbox 360;2008;EA Digital Illusions CE;1.46;0.81;0.46;0.04;0.15;7th Gen;Home Console;Microsoft;battlefield bad company
1143;Battlefield: Bad Company 2;PlayStation 3;2010;EA Digital Illusions CE;2.96;1.33;1.11;0.08;0.44;7th Gen;Home Console;Sony;battlefield bad company 2
1144;Battlefield: Bad Company 2;Xbox 360;2010;EA Digital Illusions CE;3.49;2.11;1.01;0.04;0.33;7th Gen;Home Console;Microsoft;battlefield bad company 2
1147;Battlefield: Hardline;PlayStation 3;2015;EA DICE;0.46;0.15;0.17;0.08;0.06;7th Gen;Home Console;Sony;battlefield hardline
1148;Battlefield: Hardline;PlayStation 4;2015;EA DICE;2.16;0.72;0.97;0.14;0.33;8th Gen;Home Console;Sony;battlefield hardline
1149;Battlefield: Hardline;Xbox 360;2015;EA DICE;0.3;0.18;0.09;0.0;0.03;7th Gen;Home Console;Microsoft;battlefield hardline
1150;Battlefield: Hardline;Xbox One;2015;EA DICE;1.24;0.73;0.39;0.01;0.11;8th Gen;Home Console;Microsoft;battlefield hardline
1151;Battles of Prince of Persia;Nintendo DS;2005;Ubisoft Montreal;0.12;0.1;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;battles of prince of persia
1153;Battlestar Galactica;PlayStation 2;2003;Warthog;0.16;0.08;0.06;0.0;0.02;6th Gen;Home Console;Sony;battlestar galactica
1154;Battlestar Galactica;Xbox;2003;Warthog;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;battlestar galactica
1155;Battlestations: Midway;Xbox 360;2007;Eidos Hungary;0.25;0.21;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;battlestations midway
1156;Battlestations: Pacific;Xbox 360;2009;Eidos Studios Hungary;0.32;0.17;0.11;0.01;0.03;7th Gen;Home Console;Microsoft;battlestations pacific
1157;Battlezone;PlayStation 4;2016;Rebellion Developments;0.16;0.09;0.04;0.0;0.03;8th Gen;Home Console;Sony;battlezone
1159;Battlezone: Rise of the Black Dogs;Nintendo 64;2000;Climax Group;0.07;0.06;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;battlezone rise of the black dogs
1160;Bayonetta;PlayStation 3;2010;PlatinumGames;1.21;0.44;0.4;0.21;0.16;7th Gen;Home Console;Sony;bayonetta
1161;Bayonetta;PlayStation 3;2009;;1.23;0.44;0.41;0.21;0.17;7th Gen;Home Console;Sony;bayonetta
1162;Bayonetta;Xbox 360;2010;PlatinumGames;0.93;0.51;0.25;0.09;0.08;7th Gen;Home Console;Microsoft;bayonetta
1163;Bayonetta;Xbox 360;2009;;0.94;0.51;0.26;0.09;0.08;7th Gen;Home Console;Microsoft;bayonetta
1164;Bayonetta 2;Wii U;2014;PlatinumGames;1.02;0.34;0.28;0.1;0.3;8th Gen;Home Console;Nintendo;bayonetta 2
1165;Beach Spikers: Virtua Beach Volleyball;GameCube;2002;Sega-AM2;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;beach spikers virtua beach volleyball
1171;Beat Down: Fists of Vengeance;PlayStation 2;2005;Cavia Inc.;0.17;0.04;0.03;0.09;0.01;6th Gen;Home Console;Sony;beat down fists of vengeance
