;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
5269;God Eater 3;PlayStation 4;2019;Bandai Namco Studios;0.19;0.0;0.0;0.19;0.0;8th Gen;Home Console;Sony;god eater 3
5270;God Eater Off Shot: Fujiki Kota-hen Twin Pack & Animation Vol.6;PlayStation 4;2016;Bandai Namco Games;0.02;0.0;0.0;0.02;0.0;8th Gen;Home Console;Sony;god eater off shot fujiki kota hen twin pack & animation vol.6
5271;God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2;PlayStation 4;2015;Namco Bandai Games;0.04;0.0;0.0;0.04;0.0;8th Gen;Home Console;Sony;god eater off shot lindow hen twin pack & animation vol. 2
5272;God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4;PlayStation 4;2016;Bandai Namco Games;0.02;0.0;0.0;0.02;0.0;8th Gen;Home Console;Sony;god eater off shot soma shikkuzaru hen twin pack & animation vol.4
5273;God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7;PlayStation 4;2016;Unknown;0.02;0.0;0.0;0.02;0.0;8th Gen;Home Console;Sony;god eater off shot tachibana sakuya hen twin pack & animation vol.7
5274;God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5;PlayStation 4;2016;Unknown;0.03;0.0;0.0;0.03;0.0;8th Gen;Home Console;Sony;god eater off shotshiou hen twin pack & animation vol.5
5275;God Eater Resurrection;PlayStation 4;2016;Namco Bandai Games;0.09;0.0;0.0;0.09;0.0;8th Gen;Home Console;Sony;god eater resurrection
5276;God Eater Resurrection;PlayStation 4;2015;;0.08;0.0;0.0;0.08;0.0;8th Gen;Home Console;Sony;god eater resurrection
5277;God Eater Resurrection;PlayStation Vita;2016;Namco Bandai Games;0.2;0.0;0.0;0.2;0.0;8th Gen;Handheld;Sony;god eater resurrection
5278;God Eater Resurrection;PlayStation Vita;2015;;0.19;0.0;0.0;0.19;0.0;8th Gen;Handheld;Sony;god eater resurrection
5279;God Hand;PlayStation 2;2006;Clover Studio;0.07;0.0;0.0;0.07;0.0;6th Gen;Home Console;Sony;god hand
5280;God Wars The Complete Legend;Switch;2018;Kadokawa Games;0.02;0.01;0.0;0.01;0.0;8th Gen;Hybrid;Nintendo;god wars the complete legend
5281;God Wars: Future Past;PlayStation 4;2017;Kadokawa Games;0.07;0.03;0.01;0.02;0.01;8th Gen;Home Console;Sony;god wars future past
5282;God Wars: Future Past;PlayStation Vita;2017;Kadokawa Games;0.04;0.01;0.0;0.03;0.0;8th Gen;Handheld;Sony;god wars future past
5283;God Wars: Nihon Shinwa Taisen;PlayStation 4;2018;Kadokawa Games;0.01;0.0;0.0;0.01;0.0;8th Gen;Home Console;Sony;god wars nihon shinwa taisen
5284;God Wars: Nihon Shinwa Taisen;PlayStation Vita;2018;Kadokawa Games;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Sony;god wars nihon shinwa taisen
5285;God of War;PlayStation 2;2005;SCEA Santa Monica Studio;4.45;2.71;1.29;0.02;0.43;6th Gen;Home Console;Sony;god of war
5286;God of War Collection;PlayStation 3;2009;Bluepoint Games;2.63;1.7;0.46;0.06;0.41;7th Gen;Home Console;Sony;god of war collection
5287;God of War Collection;PlayStation Vita;2014;SCEA Santa Monica Studio;0.24;0.1;0.07;0.02;0.05;8th Gen;Handheld;Sony;god of war collection
5288;God of War II;PlayStation 2;2007;SCEA Santa Monica Studio;4.07;2.32;0.04;0.04;1.67;6th Gen;Home Console;Sony;god of war ii
5289;God of War III;PlayStation 3;2010;SCEA Santa Monica Studio;4.85;2.74;1.36;0.12;0.63;7th Gen;Home Console;Sony;god of war iii
5290;God of War III;PlayStation 4;2015;;0.63;0.23;0.29;0.01;0.1;8th Gen;Home Console;Sony;god of war iii
5291;God of War Saga;PlayStation 3;2012;SCEA Santa Monica Studio;0.89;0.74;0.0;0.0;0.15;7th Gen;Home Console;Sony;god of war saga
5292;God of War: Ascension;PlayStation 3;2013;SCEA Santa Monica Studio;2.29;1.23;0.68;0.04;0.34;7th Gen;Home Console;Sony;god of war ascension
5293;God of War: Chains of Olympus;PlayStation Portable;2008;Ready at Dawn;3.19;1.48;1.01;0.04;0.66;6th Gen;Handheld;Sony;god of war chains of olympus
5294;God of War: Ghost of Sparta;PlayStation Portable;2010;Ready at Dawn;1.01;0.41;0.36;0.03;0.21;6th Gen;Handheld;Sony;god of war ghost of sparta
5295;God of War: Origins Collection;PlayStation 3;2011;Ready at Dawn;0.55;0.39;0.08;0.02;0.06;7th Gen;Home Console;Sony;god of war origins collection
5296;Godai: Elemental Force;PlayStation 2;2002;3DO;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;godai elemental force
5297;Gods Eater Burst;PlayStation Portable;2010;;0.65;0.03;0.0;0.62;0.0;6th Gen;Handheld;Sony;gods eater burst
5298;Godzilla (2014);PlayStation 3;2015;Namco Bandai Games;0.07;0.0;0.01;0.06;0.0;7th Gen;Home Console;Sony;godzilla (2014)
5299;Godzilla (2015);PlayStation 4;2015;Natsume;0.2;0.11;0.03;0.03;0.03;8th Gen;Home Console;Sony;godzilla (2015)
5300;Godzilla (2015);PlayStation 4;2014;;0.18;0.1;0.03;0.02;0.03;8th Gen;Home Console;Sony;godzilla (2015)
5301;Godzilla Unleashed;Wii;2007;Pipeworks Software, Inc.;0.15;0.14;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;godzilla unleashed
5302;Godzilla Unleashed: Double Smash;Nintendo DS;2007;Santa Cruz Games;0.12;0.11;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;godzilla unleashed double smash
5303;Godzilla: Destroy All Monsters Melee;GameCube;2002;Pipeworks Software, Inc.;0.71;0.55;0.14;0.0;0.02;6th Gen;Home Console;Nintendo;godzilla destroy all monsters melee
5304;Godzilla: Destroy All Monsters Melee;Xbox;2003;Pipeworks Software, Inc.;0.12;0.09;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;godzilla destroy all monsters melee
5305;Godzilla: Save the Earth;PlayStation 2;2004;Pipeworks Software, Inc.;0.47;0.23;0.18;0.0;0.06;6th Gen;Home Console;Sony;godzilla save the earth
5306;Godzilla: Save the Earth;Xbox;2004;Pipeworks Software, Inc.;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;godzilla save the earth
5307;Goemon's Great Adventure;Nintendo 64;1999;Konami Computer Entertainment Osaka;0.31;0.06;0.02;0.13;0.1;5th Gen;Home Console;Nintendo;goemons great adventure
5308;Goku Makaimura Kai;PlayStation Portable;2007;Capcom;0.01;0.0;0.0;0.01;0.0;6th Gen;Handheld;Sony;goku makaimura kai
5309;Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box;Nintendo DS;2009;Konami;0.01;0.0;0.0;0.01;0.0;7th Gen;Handheld;Nintendo;gokuhou!! mecha mote iinchou girls motekawa box
5310;Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!;Nintendo DS;2009;Konami;0.1;0.0;0.0;0.1;0.0;7th Gen;Handheld;Nintendo;gokuhou!! mecha mote iinchou mm town de miracle change!
5311;Gokuhou!! Mecha Mote Iinchou: Mecha Mote Days, Hajime Masuwa!;Nintendo DS;2008;Konami;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;gokuhou!! mecha mote iinchou mecha mote days, hajime masuwa!
5312;Gokujou!! Mecha Mote Iinchou: MM My Best Friend!;Nintendo DS;2010;Konami;0.03;0.0;0.0;0.03;0.0;7th Gen;Handheld;Nintendo;gokujou!! mecha mote iinchou mm my best friend!
5313;Gold and Glory: The Road to El Dorado;PlayStation;2000;Revolution Software;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;gold and glory the road to el dorado
5314;Gold's Gym: Cardio Workout;Wii;2009;Rocket Company;1.29;1.1;0.04;0.06;0.09;7th Gen;Home Console;Nintendo;golds gym cardio workout
5315;Gold's Gym: Cardio Workout;Wii;2008;;1.3;1.11;0.04;0.06;0.09;7th Gen;Home Console;Nintendo;golds gym cardio workout
5316;Gold's Gym: Cardio Workout (Others sales);Wii;2009;Rocket Company;0.32;0.0;0.3;0.0;0.02;7th Gen;Home Console;Nintendo;golds gym cardio workout (others sales)
5317;Gold's Gym: Dance Workout;Wii;2010;Land Ho!;0.86;0.69;0.1;0.0;0.07;7th Gen;Home Console;Nintendo;golds gym dance workout
5318;Golden Axe: Beast Rider;PlayStation 3;2008;Secret Level;0.33;0.13;0.14;0.0;0.06;7th Gen;Home Console;Sony;golden axe beast rider
5319;Golden Axe: Beast Rider;Xbox 360;2008;Secret Level;0.33;0.19;0.11;0.0;0.03;7th Gen;Home Console;Microsoft;golden axe beast rider
5320;Golden Balls;Nintendo DS;2008;Mindscape Inc.;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;golden balls
5321;Golden Balls;Wii;2008;Mindscape Inc.;0.0;0.0;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;golden balls
5322;Golden Nugget 64;Nintendo 64;1998;Westwood Studios;0.09;0.07;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;golden nugget 64
5323;Golden Nugget Casino DS;Nintendo DS;2005;SkyRiver Studios;0.02;0.02;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;golden nugget casino ds
5324;Golden Sun: Dark Dawn;Nintendo DS;2010;Camelot Software Planning;0.81;0.53;0.1;0.13;0.05;7th Gen;Handheld;Nintendo;golden sun dark dawn
5325;Golden Time: Vivid Memories;PlayStation Vita;2014;Unknown;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Sony;golden time vivid memories
5326;GoldenEye 007;Nintendo 64;1997;Rare Ltd.;8.09;5.8;2.01;0.13;0.15;5th Gen;Home Console;Nintendo;goldeneye 007
5327;GoldenEye 007;Nintendo DS;2010;n-Space;0.08;0.08;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;goldeneye 007
5328;GoldenEye 007;Wii;2010;Eurocom Entertainment Software;1.36;0.76;0.6;0.0;0.0;7th Gen;Home Console;Nintendo;goldeneye 007
5329;GoldenEye 007 (2010);Nintendo DS;2010;;0.15;0.11;0.03;0.0;0.01;7th Gen;Handheld;Nintendo;goldeneye 007 (2010)
5330;GoldenEye 007 (2010);Wii;2010;;1.85;0.85;0.71;0.13;0.16;7th Gen;Home Console;Nintendo;goldeneye 007 (2010)
5331;GoldenEye: Rogue Agent;GameCube;2004;Dreamworks Games;0.36;0.28;0.07;0.0;0.01;6th Gen;Home Console;Nintendo;goldeneye rogue agent
5332;GoldenEye: Rogue Agent;Nintendo DS;2005;EA Tiburon;0.11;0.1;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;goldeneye rogue agent
5333;GoldenEye: Rogue Agent;PlayStation 2;2004;EA Los Angeles;0.65;0.54;0.02;0.0;0.09;6th Gen;Home Console;Sony;goldeneye rogue agent
5334;GoldenEye: Rogue Agent;Xbox;2004;Dreamworks Games;0.49;0.34;0.13;0.0;0.02;6th Gen;Home Console;Microsoft;goldeneye rogue agent
5335;Goldeneye 007: Reloaded;PlayStation 3;2011;Eurocom;0.78;0.33;0.33;0.0;0.12;7th Gen;Home Console;Sony;goldeneye 007 reloaded
5336;Goldeneye 007: Reloaded;Xbox 360;2011;Eurocom;0.5;0.25;0.2;0.0;0.05;7th Gen;Home Console;Microsoft;goldeneye 007 reloaded
5337;Golf Club 2;PlayStation 4;2017;HB Studios;0.13;0.05;0.06;0.0;0.02;8th Gen;Home Console;Sony;golf club 2
5338;Golf Club 2;Xbox One;2017;HB Studios;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;golf club 2
5339;Golf Club 2019;PlayStation 4;2018;HB Studios;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Sony;golf club 2019
5340;Golf Club 2019;Xbox One;2018;HB Studios;0.06;0.05;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;golf club 2019
5341;Gon: BakuBakuBakuBaku Adventure;Nintendo 3DS;2012;Bandai Namco Games;0.02;0.0;0.0;0.02;0.0;8th Gen;Handheld;Nintendo;gon bakubakubakubaku adventure
5342;Goosebumps HorrorLand;Nintendo DS;2008;Gusto Games;0.31;0.29;0.0;0.0;0.02;7th Gen;Handheld;Nintendo;goosebumps horrorland
5343;Goosebumps HorrorLand;PlayStation 2;2008;Gusto Games;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;goosebumps horrorland
5344;Goosebumps HorrorLand;Wii;2008;Gusto Games;0.16;0.15;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;goosebumps horrorland
5345;Goosebumps: The Game;Nintendo 3DS;2015;WayForward Technologies;0.06;0.05;0.0;0.0;0.01;8th Gen;Handheld;Nintendo;goosebumps the game
5346;Goosebumps: The Game;Switch;2018;WayForward;0.12;0.09;0.02;0.0;0.01;8th Gen;Hybrid;Nintendo;goosebumps the game
5347;Gormiti: The Lords of Nature!;Nintendo DS;2010;Climax Group;0.05;0.05;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;gormiti the lords of nature!
5348;Gormiti: The Lords of Nature!;Wii;2010;Climax Group;0.03;0.03;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;gormiti the lords of nature!
5349;Gotcha Force;GameCube;2003;Capcom;0.02;0.01;0.0;0.01;0.0;6th Gen;Home Console;Nintendo;gotcha force
5350;Gotouchi Kenkei DS;Nintendo DS;2006;Spike;0.03;0.0;0.0;0.03;0.0;7th Gen;Handheld;Nintendo;gotouchi kenkei ds
5351;Gotouchi Tetsudou for Nintendo Switch!!;Switch;2018;Grounding Inc.;0.02;0.0;0.0;0.02;0.0;8th Gen;Hybrid;Nintendo;gotouchi tetsudou for nintendo switch!!
5352;Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi;Nintendo 3DS;2014;;0.12;0.0;0.0;0.12;0.0;8th Gen;Handheld;Nintendo;gotouchi tetsudou gotouchi chara to nihon zenkoku no tabi
5353;Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi;Wii U;2014;;0.03;0.0;0.0;0.03;0.0;8th Gen;Home Console;Nintendo;gotouchi tetsudou gotouchi chara to nihon zenkoku no tabi
5354;Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi;Nintendo 3DS;2014;Namco Bandai Games;0.13;0.0;0.0;0.13;0.0;8th Gen;Handheld;Nintendo;gotouchi tetsudou gotouchi kyara to nihon zenkoku no tabi
5355;Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi;Wii U;2014;Namco Bandai Games;0.04;0.0;0.0;0.04;0.0;8th Gen;Home Console;Nintendo;gotouchi tetsudou gotouchi kyara to nihon zenkoku no tabi
5356;Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu;PlayStation;1995;AI;0.11;0.0;0.0;0.1;0.01;5th Gen;Home Console;Sony;gouketuji ichizoku 2 chottodake saikyou densetsu
5357;Gourmet Chef: Cook Your Way to Fame;Nintendo DS;2008;;0.14;0.13;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;gourmet chef cook your way to fame
5358;Grabbed by the Ghoulies;Xbox;2003;Rare Ltd.;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;grabbed by the ghoulies
5359;Gradius Collection;PlayStation Portable;2006;Konami;0.06;0.04;0.0;0.02;0.0;6th Gen;Handheld;Sony;gradius collection
5360;Gradius III and IV;PlayStation 2;2000;Konami Computer Entertainment Tokyo;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;gradius iii and iv
5361;Gradius V;PlayStation 2;2004;Treasure Co., Ltd.;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;gradius v
5362;Graffiti Kingdom;PlayStation 2;2005;Garakuta-Studio;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;graffiti kingdom
5363;Gran Turismo;PlayStation;1997;;10.95;4.02;3.87;2.54;0.52;5th Gen;Home Console;Sony;gran turismo
5364;Gran Turismo (PSP);PlayStation Portable;2009;Polyphony Digital;3.27;0.51;1.59;0.31;0.86;6th Gen;Handheld;Sony;gran turismo (psp)
5365;Gran Turismo / Motor Toon Grand Prix 2;PlayStation;2003;Various;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;gran turismo / motor toon grand prix 2
5366;Gran Turismo 2;PlayStation;1999;Polyphony Digital;9.49;3.88;3.42;1.69;0.5;5th Gen;Home Console;Sony;gran turismo 2
5367;Gran Turismo 3: A-Spec;PlayStation 2;2001;Polyphony Digital;14.97;6.85;5.09;1.87;1.16;6th Gen;Home Console;Sony;gran turismo 3 a spec
5368;Gran Turismo 4;PlayStation 2;2004;;11.65;3.01;0.01;1.1;7.53;6th Gen;Home Console;Sony;gran turismo 4
5369;Gran Turismo 4 Prologue;PlayStation 2;2003;;1.41;0.0;0.47;0.77;0.17;6th Gen;Home Console;Sony;gran turismo 4 prologue
5370;Gran Turismo 5;PlayStation 3;2010;Polyphony Digital;10.77;2.96;4.88;0.81;2.12;7th Gen;Home Console;Sony;gran turismo 5
5371;Gran Turismo 5 Prologue;PlayStation 3;2007;;4.21;1.28;1.83;0.57;0.53;7th Gen;Home Console;Sony;gran turismo 5 prologue
5372;Gran Turismo 6;PlayStation 3;2013;Polyphony Digital;3.65;0.71;1.8;0.4;0.74;7th Gen;Home Console;Sony;gran turismo 6
5373;Gran Turismo Concept 2001 Tokyo;PlayStation 2;2001;;1.85;0.0;1.1;0.42;0.33;6th Gen;Home Console;Sony;gran turismo concept 2001 tokyo
5374;Grand Ages: Medieval;PlayStation 4;2015;Gaming Minds Studios;0.09;0.0;0.05;0.03;0.01;8th Gen;Home Console;Sony;grand ages medieval
5375;Grand Kingdom;PlayStation 4;2016;Monochrome Corporation;0.14;0.08;0.0;0.04;0.02;8th Gen;Home Console;Sony;grand kingdom
5376;Grand Kingdom;PlayStation 4;2015;;0.05;0.02;0.0;0.03;0.0;8th Gen;Home Console;Sony;grand kingdom
5377;Grand Kingdom;PlayStation Vita;2016;Monochrome Corporation;0.09;0.02;0.01;0.05;0.01;8th Gen;Handheld;Sony;grand kingdom
5378;Grand Kingdom;PlayStation Vita;2015;;0.08;0.01;0.02;0.04;0.01;8th Gen;Handheld;Sony;grand kingdom
5379;Grand Knights History;PlayStation Portable;2012;Vanillaware;0.13;0.0;0.0;0.13;0.0;6th Gen;Handheld;Sony;grand knights history
5380;Grand Prix Challenge;PlayStation 2;2003;Atari;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;grand prix challenge
5381;Grand Slam;PlayStation;1997;Burst Studios;0.04;0.02;0.02;0.0;0.0;5th Gen;Home Console;Sony;grand slam
5382;Grand Slam Tennis 2;PlayStation 3;2012;EA Sports;0.23;0.09;0.1;0.0;0.04;7th Gen;Home Console;Sony;grand slam tennis 2
5383;Grand Slam Tennis 2;Xbox 360;2012;EA Sports;0.18;0.1;0.06;0.0;0.02;7th Gen;Home Console;Microsoft;grand slam tennis 2
5384;Grand Theft Auto;PlayStation;1998;DMA Design;2.32;0.79;1.35;0.04;0.14;5th Gen;Home Console;Sony;grand theft auto
5385;Grand Theft Auto 2;PlayStation;1999;DMA Design;3.42;1.13;2.07;0.0;0.22;5th Gen;Home Console;Sony;grand theft auto 2
5386;Grand Theft Auto III;PlayStation 2;2001;DMA Design;13.1;6.99;4.51;0.3;1.3;6th Gen;Home Console;Sony;grand theft auto iii
5387;Grand Theft Auto IV;PlayStation 3;2008;Rockstar North;10.58;4.79;3.73;0.44;1.62;7th Gen;Home Console;Sony;grand theft auto iv
5388;Grand Theft Auto IV;Xbox 360;2008;Rockstar North;11.09;6.8;3.11;0.14;1.04;7th Gen;Home Console;Microsoft;grand theft auto iv
5389;Grand Theft Auto Online;PlayStation 3;2013;Unknown;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;grand theft auto online
5390;Grand Theft Auto V;PlayStation 3;2013;Rockstar North;20.33;6.37;9.85;0.99;3.12;7th Gen;Home Console;Sony;grand theft auto v
5391;Grand Theft Auto V;PlayStation 4;2014;Rockstar North;19.39;6.06;9.71;0.6;3.02;8th Gen;Home Console;Sony;grand theft auto v
5392;Grand Theft Auto V;Xbox 360;2013;Rockstar North;15.87;9.06;5.33;0.06;1.42;7th Gen;Home Console;Microsoft;grand theft auto v
5393;Grand Theft Auto V;Xbox One;2014;Rockstar North;8.72;4.7;3.25;0.01;0.76;8th Gen;Home Console;Microsoft;grand theft auto v
5394;Grand Theft Auto: Chinatown Wars;Nintendo DS;2009;Rockstar Leeds/North;1.33;0.58;0.56;0.05;0.14;7th Gen;Handheld;Nintendo;grand theft auto chinatown wars
5395;Grand Theft Auto: Chinatown Wars;PlayStation Portable;2009;Rockstar Leeds;1.08;0.28;0.5;0.03;0.27;6th Gen;Handheld;Sony;grand theft auto chinatown wars
5396;Grand Theft Auto: Episodes from Liberty City;PlayStation 3;2010;Rockstar North;2.08;0.62;0.99;0.13;0.34;7th Gen;Home Console;Sony;grand theft auto episodes from liberty city
5397;Grand Theft Auto: Episodes from Liberty City;Xbox 360;2009;Rockstar North;2.6;1.08;1.22;0.03;0.27;7th Gen;Home Console;Microsoft;grand theft auto episodes from liberty city
5398;Grand Theft Auto: Liberty City Stories;PlayStation 2;2006;Rockstar Leeds;3.53;1.56;1.4;0.07;0.5;6th Gen;Home Console;Sony;grand theft auto liberty city stories
5399;Grand Theft Auto: Liberty City Stories;PlayStation Portable;2005;Rockstar Leeds;7.71;2.9;2.83;0.24;1.74;6th Gen;Handheld;Sony;grand theft auto liberty city stories
5400;Grand Theft Auto: Liberty City Stories / Vice City Stories;PlayStation 3;2014;Unknown;0.01;0.0;0.0;0.01;0.0;7th Gen;Home Console;Sony;grand theft auto liberty city stories / vice city stories
5401;Grand Theft Auto: Mission Pack #1, London 1969;PlayStation;1999;DMA Design;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;grand theft auto mission pack #1, london 1969
5402;Grand Theft Auto: San Andreas;PlayStation 2;2004;Rockstar North;20.81;9.43;0.4;0.41;10.57;6th Gen;Home Console;Sony;grand theft auto san andreas
5403;Grand Theft Auto: San Andreas;PlayStation 3;2012;Unknown;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;grand theft auto san andreas
5404;Grand Theft Auto: San Andreas;Xbox;2005;Rockstar North;1.96;1.26;0.61;0.0;0.09;6th Gen;Home Console;Microsoft;grand theft auto san andreas
5405;Grand Theft Auto: San Andreas;Xbox 360;2008;;0.12;0.08;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;grand theft auto san andreas
5406;Grand Theft Auto: The Trilogy;PlayStation 2;2005;Rockstar North;1.13;0.0;0.51;0.0;0.62;6th Gen;Home Console;Sony;grand theft auto the trilogy
5407;Grand Theft Auto: The Trilogy;Xbox;2005;Rockstar North;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;grand theft auto the trilogy
5408;Grand Theft Auto: Vice City;PlayStation 2;2002;Rockstar North;16.15;8.41;5.49;0.47;1.78;6th Gen;Home Console;Sony;grand theft auto vice city
5409;Grand Theft Auto: Vice City Stories;PlayStation 2;2007;Rockstar Leeds;0.97;0.78;0.03;0.03;0.13;6th Gen;Home Console;Sony;grand theft auto vice city stories
5410;Grand Theft Auto: Vice City Stories;PlayStation Portable;2006;Rockstar Leeds;5.08;1.7;2.03;0.16;1.19;6th Gen;Handheld;Sony;grand theft auto vice city stories
5411;Grand Trucker Aniki: Shigoto to Kenka to Koimoyou;Nintendo DS;2009;Rize Dragon;0.0;0.0;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;grand trucker aniki shigoto to kenka to koimoyou
5412;Grandia;PlayStation;1999;Game Arts;0.25;0.14;0.09;0.0;0.02;5th Gen;Home Console;Sony;grandia
5413;Grandia II;PlayStation 2;2002;Game Arts;0.29;0.14;0.11;0.0;0.04;6th Gen;Home Console;Sony;grandia ii
5414;Grandia III;PlayStation 2;2005;;0.49;0.12;0.1;0.24;0.03;6th Gen;Home Console;Sony;grandia iii
5415;Grandia Xtreme;PlayStation 2;2002;Game Arts;0.39;0.07;0.05;0.25;0.02;6th Gen;Home Console;Sony;grandia xtreme
5416;Gravel;PlayStation 4;2018;Milestone S.r.l.;0.07;0.06;0.0;0.0;0.01;8th Gen;Home Console;Sony;gravel
5417;Gravel;Xbox One;2018;Milestone S.r.l;0.04;0.04;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;gravel
5418;Gravity Falls: Legend of the Gnome Gemulets;Nintendo 3DS;2015;Ubisoft;0.03;0.03;0.0;0.0;0.0;8th Gen;Handheld;Nintendo;gravity falls legend of the gnome gemulets
5419;Gravity Games Bike: Street Vert Dirt;PlayStation 2;2002;Midway Games;0.1;0.05;0.04;0.0;0.01;6th Gen;Home Console;Sony;gravity games bike street vert dirt
5420;Gravity Games Bike: Street Vert Dirt;Xbox;2002;Midway Games;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Microsoft;gravity games bike street vert dirt
5421;Gravity Rush;PlayStation Vita;2012;SCE Japan Studio;0.6;0.21;0.2;0.09;0.1;8th Gen;Handheld;Sony;gravity rush
5422;Gravity Rush 2;PlayStation 4;2017;SIE Japan Studio;0.35;0.13;0.05;0.13;0.04;8th Gen;Home Console;Sony;gravity rush 2
5423;Gravity Rush Remastered;PlayStation 4;2016;Bluepoint Games;0.15;0.02;0.06;0.05;0.02;8th Gen;Home Console;Sony;gravity rush remastered
5424;Gravity Rush Remastered;PlayStation 4;2016;Bluepoint Games;0.02;0.0;0.02;0.0;0.0;8th Gen;Home Console;Sony;gravity rush remastered
5425;Gravity Rush Remastered;PlayStation 4;2015;;0.12;0.02;0.05;0.04;0.01;8th Gen;Home Console;Sony;gravity rush remastered
5426;Gray Matter;Xbox 360;2011;Wizarbox Studios;0.04;0.0;0.04;0.0;0.0;7th Gen;Home Console;Microsoft;gray matter
5427;Grease;Nintendo DS;2010;Big Head Games;0.11;0.1;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;grease
5428;Grease;Wii;2010;Zoe Mode;0.55;0.26;0.24;0.0;0.05;7th Gen;Home Console;Nintendo;grease
